HS6,HS6_name,k,k_name_short,k_name,Sub_sector_name,Sector_name,Excluded_from,Reason
730722,"Threaded elbows, bends and sleeves of stainless steel (excl. cast products)",730722,Stainless steel threaded elbows/bends/sleeves,"Threaded elbows, bends and sleeves of stainless steel (excl. cast products)",Ferrous metals,"Minerals, metals & products thereof",,
730723,Butt welding tube or pipe fittings of stainless steel (excl. cast products),730723,Butt welding tube or pipe fittings of stainless steel,Butt welding tube or pipe fittings of stainless steel (excl. cast products),Ferrous metals,"Minerals, metals & products thereof",,
730729,"Tube or pipe fittings of stainless steel (excl. cast products, flanges, threaded elbows, bends and sleeves and butt weldings fittings)",730729,Tube/pipe fittings of stainless steel,"Tube or pipe fittings of stainless steel (excl. cast products, flanges, threaded elbows, bends and sleeves and butt weldings fittings)",Ferrous metals,"Minerals, metals & products thereof",,
730791,Flanges of iron or steel (excl. cast or stainless products),730791,Flanges of iron/steel,Flanges of iron or steel (excl. cast or stainless products),Ferrous metals,"Minerals, metals & products thereof",,
730792,"Threaded elbows, bends and sleeves, of stainless steel (excl. cast or stainless products)",730792,Threaded elbows/bends/sleeves of stainless steel,"Threaded elbows, bends and sleeves, of stainless steel (excl. cast or stainless products)",Ferrous metals,"Minerals, metals & products thereof",,
730793,"Butt welding fittings of iron or steel (excl. cast iron or stainless steel products, and flanges)",730793,Butt welding fittings of iron/steel,"Butt welding fittings of iron or steel (excl. cast iron or stainless steel products, and flanges)",Ferrous metals,"Minerals, metals & products thereof",,
730799,"Tube or pipe fittings, of iron or steel (excl. cast iron or stainless steel products; flanges; threaded elbows, bends and sleeves; butt welding fittings)",730799,"Tube/pipe fittings of iron/steel, n.e.s.","Tube or pipe fittings, of iron or steel (excl. cast iron or stainless steel products; flanges; threaded elbows, bends and sleeves; butt welding fittings)",Ferrous metals,"Minerals, metals & products thereof",,
730810,"Bridges and bridge-sections, of iron or steel",730810,Bridges & bridge-sections of iron/steel,"Bridges and bridge-sections, of iron or steel",Metal products,"Minerals, metals & products thereof",,
730820,"Towers and lattice masts, of iron or steel",730820,Towers & lattice masts of iron/steel,"Towers and lattice masts, of iron or steel",Metal products,"Minerals, metals & products thereof",,
730830,"Doors, windows and their frames and thresholds for doors, of iron or steel",730830,"Doors, windows & frames, of iron/Steel","Doors, windows and their frames and thresholds for doors, of iron or steel",Metal products,"Minerals, metals & products thereof",,
730840,"Equipment for scaffolding, shuttering, propping or pit-propping (excl. composite sheetpiling products and formwork panels for poured-in-place concrete, which have the characteristics of moulds)",730840,Equipment for scaffolding,"Equipment for scaffolding, shuttering, propping or pit-propping (excl. composite sheetpiling products and formwork panels for poured-in-place concrete, which have the characteristics of moulds)",Metal products,"Minerals, metals & products thereof",,
730890,"Structures and parts of structures, of iron or steel, n.e.s. (excl. bridges and bridge-sections, towers and lattice masts, doors and windows and their frames, thresholds for doors, props and similar equipment for scaffolding, shuttering, propping or pit-propping)",730890,"Structures & parts, of iron/steel, n.e.s.","Structures and parts of structures, of iron or steel, n.e.s. (excl. bridges and bridge-sections, towers and lattice masts, doors and windows and their frames, thresholds for doors, props and similar equipment for scaffolding, shuttering, propping or pit-propping)",Metal products,"Minerals, metals & products thereof",,
730900,"Reservoirs, tanks, vats and similar containers, of iron or steel, for any material ""other than compressed or liquefied gas"", of a capacity of > 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated (excl. containers specifically constructed or equipped for one or more types of transport)",730900,"Reservoirs of iron/steel, >300L","Reservoirs, tanks, vats and similar containers, of iron or steel, for any material ""other than compressed or liquefied gas"", of a capacity of > 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated (excl. containers specifically constructed or equipped for one or more types of transport)",Metal products,"Minerals, metals & products thereof",,
731010,"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, of a capacity of >= 50 l but <= 300 l, n.e.s. (excl. containers for compressed or liquefied gas, or containers fitted with mechanical or thermal equipment)",731010,"Tanks of iron/steel, [50-300L]","Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, of a capacity of >= 50 l but <= 300 l, n.e.s. (excl. containers for compressed or liquefied gas, or containers fitted with mechanical or thermal equipment)",Metal products,"Minerals, metals & products thereof",,
731021,"Cans of iron or steel, of a capacity of < 50 l, which are to be closed by soldering or crimping (excl. containers for compressed or liquefied gas)",731021,"Cans of iron/steel, <50L","Cans of iron or steel, of a capacity of < 50 l, which are to be closed by soldering or crimping (excl. containers for compressed or liquefied gas)",Metal products,"Minerals, metals & products thereof",,
731029,"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, of a capacity of < 50 l, n.e.s. (excl. containers for compressed or liquefied gas, or containers fitted with mechanical or thermal equipment, and cans which are to be closed by soldering or crimping)",731029,"Tanks of iron/steel, <50L, n.e.s.","Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material, of a capacity of < 50 l, n.e.s. (excl. containers for compressed or liquefied gas, or containers fitted with mechanical or thermal equipment, and cans which are to be closed by soldering or crimping)",Metal products,"Minerals, metals & products thereof",,
731100,"Containers of iron or steel, for compressed or liquefied gas (excl. containers specifically constructed or equipped for one or more types of transport)",731100,Containers of iron/steel for gas,"Containers of iron or steel, for compressed or liquefied gas (excl. containers specifically constructed or equipped for one or more types of transport)",Metal products,"Minerals, metals & products thereof",,
731210,"Stranded wire, ropes and cables, of iron or steel (excl. electrically insulated products and twisted fencing wire and barbed wire)",731210,Stranded wire of iron/steel,"Stranded wire, ropes and cables, of iron or steel (excl. electrically insulated products and twisted fencing wire and barbed wire)",Metal products,"Minerals, metals & products thereof",,
731290,"Plaited bands, slings and the like, of iron or steel (excl. electrically insulated products)",731290,Plaited bands,"Plaited bands, slings and the like, of iron or steel (excl. electrically insulated products)",Metal products,"Minerals, metals & products thereof",,
731300,"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely twisted double wire, of a kind used for fencing, of iron or steel",731300,Barbed wire of iron/steel,"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not, and loosely twisted double wire, of a kind used for fencing, of iron or steel",Metal products,"Minerals, metals & products thereof",,
731412,"Endless bands of stainless steel wire, for machinery",731412,Endless bands of stainless steel wire,"Endless bands of stainless steel wire, for machinery",Metal products,"Minerals, metals & products thereof",,
731414,"Woven cloth, incl. endless bands, of stainless steel wire (excl. woven products of metal fibres of a kind used for cladding, lining or similar purposes and endless bands for machinery)",731414,Woven cloth of stainless steel,"Woven cloth, incl. endless bands, of stainless steel wire (excl. woven products of metal fibres of a kind used for cladding, lining or similar purposes and endless bands for machinery)",Metal products,"Minerals, metals & products thereof",,
731419,"Woven cloth, incl. endless bands, of iron or steel wire (excl. stainless and woven products of metal fibres of a kind used for cladding, lining or similar purposes)",731419,Woven cloth of iron/steel,"Woven cloth, incl. endless bands, of iron or steel wire (excl. stainless and woven products of metal fibres of a kind used for cladding, lining or similar purposes)",Metal products,"Minerals, metals & products thereof",,
731420,"Grill, netting and fencing, welded at the intersection, having a mesh size of >= 100 cm², of iron or steel wire with a maximum cross-sectional dimension of >= 3 mm",731420,"Grill of iron/steel wire, welded, mesh >= 100cm2","Grill, netting and fencing, welded at the intersection, having a mesh size of >= 100 cm², of iron or steel wire with a maximum cross-sectional dimension of >= 3 mm",Metal products,"Minerals, metals & products thereof",,
731431,"Grill, netting and fencing, of iron or steel wire, welded at the intersection, plated or coated with zinc (excl. products of wire with a maximum cross-sectional dimension of >= 3 mm and having a mesh size of >= 100 cm²)",731431,"Grill of iron/steel wire, welded, zinc plated/coated","Grill, netting and fencing, of iron or steel wire, welded at the intersection, plated or coated with zinc (excl. products of wire with a maximum cross-sectional dimension of >= 3 mm and having a mesh size of >= 100 cm²)",Metal products,"Minerals, metals & products thereof",,
731439,"Grill, netting and fencing, of iron or steel wire, welded at the intersection (excl. products of wire with a maximum cross-sectional dimension of >= 3 mm and having a mesh size of >= 100 cm², and grill, netting and fencing plated or coated with zinc)",731439,"Grill of iron/steel wire, welded, n.e.s.","Grill, netting and fencing, of iron or steel wire, welded at the intersection (excl. products of wire with a maximum cross-sectional dimension of >= 3 mm and having a mesh size of >= 100 cm², and grill, netting and fencing plated or coated with zinc)",Metal products,"Minerals, metals & products thereof",,
