# geodist_l1 — capital-to-capital great-circle distance (haversine, km).
# sources: mledoze/countries@c8015eebdd94c533358406b0d709f441389e1f2e (countries.json: cca3, capital, latlng); lutangar/cities.json@e66576247c5d26b1fc65d96a499acff3c3fef827 (cities.json, GeoNames-derived, CC BY 4.0: capital coordinates).
# basis: capital = both endpoints matched a capital city; centroid = at least one endpoint fell back to the country centroid.
# built by tools/build_geodist.py; threshold for «قريبة جغرافياً» lives in the template rules, not here.
iso3_a,iso3_b,distcap_km,basis
AUT,SMR,580.6,centroid
AUT,SOM,5834.5,capital
AUT,SPM,5242.0,capital
AUT,SRB,491.2,capital
AUT,SSD,5033.2,capital
AUT,STP,5403.4,capital
AUT,SUR,8158.8,capital
AUT,SVK,54.9,capital
AUT,SVN,278.4,capital
AUT,SWE,1241.5,capital
AUT,SWZ,8434.4,capital
AUT,SXM,7749.2,capital
AUT,SYC,6994.0,capital
AUT,SYR,2327.0,capital
AUT,TCA,8068.4,capital
AUT,TCD,4016.2,capital
AUT,TGO,4894.0,capital
AUT,THA,8440.6,capital
AUT,TJK,4282.0,capital
AUT,TKL,15585.1,centroid
AUT,TKM,3547.2,capital
AUT,TLS,12134.6,capital
AUT,TON,16716.6,centroid
AUT,TTO,8230.1,capital
AUT,TUN,1363.7,capital
AUT,TUR,1602.0,capital
AUT,TUV,15316.7,capital
AUT,TWN,8997.4,capital
AUT,TZA,6336.1,capital
AUT,UGA,5549.4,capital
AUT,UKR,1053.7,capital
AUT,UMI,11946.8,centroid
AUT,UNK,720.0,capital
AUT,URY,11701.8,capital
AUT,USA,8393.1,centroid
AUT,UZB,4160.0,capital
AUT,VAT,765.5,capital
AUT,VCT,8005.9,capital
AUT,VEN,8641.8,capital
AUT,VGB,7833.5,capital
AUT,VIR,7863.1,capital
AUT,VNM,8244.2,capital
AUT,VUT,15544.8,centroid
AUT,WLF,15962.2,capital
AUT,WSM,16119.8,capital
AUT,YEM,4689.9,centroid
AUT,ZAF,8307.4,capital
AUT,ZMB,7171.8,capital
AUT,ZWE,7486.6,capital
AZE,BDI,5278.3,capital
AZE,BEL,3662.8,capital
AZE,BEN,6013.0,capital
AZE,BES,11388.7,capital
AZE,BFA,5886.2,capital
AZE,BGD,4197.0,capital
AZE,BGR,2217.0,capital
AZE,BHR,1574.7,capital
AZE,BHS,10922.9,capital
AZE,BIH,2613.6,capital
AZE,BLM,10525.3,capital
AZE,BLR,2243.5,capital
AZE,BLZ,12313.1,capital
AZE,BMU,9514.7,capital
AZE,BOL,13472.0,capital
AZE,BRA,11788.6,capital
AZE,BRB,10651.5,capital
AZE,BRN,7555.6,capital
AZE,BTN,3899.4,capital
AZE,BVT,11433.2,centroid
AZE,BWA,7645.4,capital
AZE,CAF,5084.9,capital
AZE,CAN,9047.5,capital
AZE,CCK,7578.3,capital
AZE,CHE,3447.3,capital
AZE,CHL,14772.5,capital
AZE,CHN,5511.5,capital
AZE,CIV,6605.6,capital
AZE,CMR,5586.7,capital
AZE,COD,6092.6,capital
AZE,COG,6088.6,capital
AZE,COK,16498.0,capital
AZE,COL,12437.7,capital
AZE,COM,5831.3,capital
AZE,CPV,7543.8,capital
AZE,CRI,12671.3,capital
AZE,CUB,11399.4,capital
AZE,CUW,11437.2,capital
AZE,CXR,8039.1,capital
AZE,CYM,11685.1,capital
AZE,CYP,1561.5,capital
AZE,CZE,2946.3,capital
AZE,DEU,3060.9,capital
AZE,DJI,3268.9,capital
AZE,DMA,10618.3,capital
AZE,DNK,3198.7,capital
AZE,DOM,10990.4,capital
AZE,DZA,4042.6,capital
AZE,ECU,13167.9,capital
AZE,EGY,2038.5,capital
AZE,ERI,2979.6,capital
AZE,ESH,6030.2,centroid
AZE,ESP,4465.7,capital
AZE,EST,2746.8,capital
AZE,ETH,3656.3,capital
AZE,FIN,2791.3,capital
AZE,FJI,14537.8,capital
AZE,FLK,14534.9,capital
AZE,FRA,3813.0,capital
AZE,FRO,4423.2,capital
AZE,FSM,11024.6,capital
AZE,GAB,6032.5,capital
AZE,GBR,3973.8,capital
AZE,GEO,448.6,capital
AZE,GGY,4163.9,centroid
AZE,GHA,6303.5,capital
AZE,GIB,4767.9,capital
AZE,GIN,7092.6,capital
AZE,GLP,10590.2,capital
AZE,GMB,7058.8,capital
AZE,GNB,7087.4,capital
AZE,GNQ,5786.1,capital
AZE,GRC,2262.5,capital
AZE,GRD,10887.7,centroid
AZE,GRL,6550.5,capital
AZE,GTM,12658.6,capital
AZE,GUF,10677.5,capital
AZE,GUM,9444.6,capital
AZE,GUY,11015.7,capital
AZE,HKG,6287.8,centroid
AZE,HMD,10619.2,centroid
AZE,HND,12516.1,capital
AZE,HRV,2796.9,capital
AZE,HTI,11155.2,capital
AZE,HUN,2574.5,capital
AZE,IDN,7778.0,capital
AZE,IMN,4256.8,capital
AZE,IND,2808.2,capital
AZE,IOT,5610.5,centroid
AZE,IRL,4377.5,capital
AZE,IRN,537.7,capital
AZE,IRQ,922.0,capital
AZE,ISL,5184.2,capital
AZE,ISR,1626.1,capital
AZE,ITA,3110.3,capital
AZE,JAM,11503.7,capital
AZE,JEY,4132.9,capital
AZE,JOR,1560.3,capital
AZE,JPN,7523.5,capital
AZE,KAZ,2045.8,capital
AZE,KEN,4818.7,capital
AZE,KGZ,2064.0,capital
AZE,KHM,6238.6,capital
AZE,KIR,12629.0,centroid
AZE,KNA,10563.3,capital
AZE,KOR,6449.4,capital
AZE,KWT,1236.7,capital
AZE,LAO,5592.2,capital
AZE,LBN,1462.6,capital
AZE,LBR,7092.3,capital
AZE,LBY,3353.6,capital
AZE,LCA,10690.5,capital
AZE,LIE,3289.4,capital
AZE,LKA,4762.1,capital
AZE,LSO,8087.2,capital
AZE,LTU,2415.9,capital
AZE,LUX,3535.4,capital
AZE,LVA,2612.3,capital
AZE,MAC,6240.1,centroid
AZE,MAF,10529.1,capital
AZE,MAR,4988.1,capital
AZE,MCO,3487.6,capital
AZE,MDA,1837.4,capital
AZE,MDG,6597.4,capital
AZE,MDV,4668.7,capital
AZE,MEX,12632.4,capital
AZE,MHL,12048.5,capital
AZE,MKD,2377.4,capital
AZE,MLI,6397.3,capital
AZE,MLT,3112.6,capital
AZE,MMR,4938.5,centroid
AZE,MNE,2550.7,capital
AZE,MNG,4518.0,capital
AZE,MNP,9402.0,capital
AZE,MOZ,7591.2,capital
AZE,MRT,6692.7,capital
AZE,MSR,10571.1,capital
AZE,MTQ,10648.5,capital
AZE,MUS,6777.7,capital
AZE,MWI,6267.5,capital
AZE,MYS,6627.9,capital
AZE,MYT,5930.7,capital
AZE,NAM,7778.7,capital
AZE,NCL,13799.9,capital
AZE,NER,5507.1,capital
AZE,NFK,14333.4,capital
AZE,NGA,5436.0,capital
AZE,NIC,12635.4,capital
AZE,NIU,15552.9,capital
AZE,NLD,3631.1,capital
AZE,NOR,3452.6,capital
AZE,NPL,3525.7,capital
AZE,NRU,12302.3,capital
AZE,NZL,15457.2,capital
AZE,OMN,2030.2,capital
AZE,PAK,2176.1,capital
AZE,PAN,12466.4,capital
AZE,PCN,18312.5,capital
AZE,PER,13970.6,capital
AZE,PHL,7370.1,capital
AZE,PLW,9023.0,capital
AZE,PNG,11300.9,capital
AZE,POL,2555.1,capital
AZE,PRI,10719.6,capital
AZE,PRK,6278.1,capital
AZE,PRT,4968.7,capital
AZE,PRY,13228.4,capital
AZE,PSE,1617.6,capital
AZE,PYF,16862.9,capital
AZE,QAT,1685.1,capital
AZE,REU,6836.1,capital
AZE,ROU,1996.7,capital
AZE,RUS,1931.1,capital
AZE,RWA,5119.5,capital
AZE,SAU,1769.4,capital
AZE,SDN,3230.7,capital
AZE,SEN,7046.2,capital
AZE,SGP,6942.9,capital
AZE,SGS,13368.6,centroid
AZE,SHN,8489.6,capital
AZE,SJM,4480.7,capital
AZE,SLB,12380.5,capital
AZE,SLE,7132.0,capital
AZE,SLV,12670.8,capital
AZE,SMR,3089.4,centroid
AZE,SOM,4287.8,capital
AZE,SPM,7880.6,capital
AZE,SRB,2444.6,capital
AZE,SSD,4354.0,capital
AZE,STP,6224.8,capital
AZE,SUR,10842.4,capital
AZE,SVK,2725.9,capital
AZE,SVN,2910.8,capital
AZE,SWE,3052.8,capital
AZE,SWZ,7680.0,capital
AZE,SXM,10529.6,capital
AZE,SYC,5035.7,capital
AZE,SYR,1427.2,capital
AZE,TCA,10828.4,capital
AZE,TCD,4631.9,capital
AZE,TGO,6148.4,capital
AZE,THA,5717.7,capital
AZE,TJK,1631.2,capital
AZE,TKL,14612.1,centroid
AZE,TKM,779.9,capital
AZE,TLS,9434.1,capital
AZE,TON,15209.0,centroid
AZE,TTO,10988.6,capital
AZE,TUN,3445.8,capital
AZE,TUR,1446.8,capital
AZE,TUV,13896.6,capital
AZE,TWN,6732.1,capital
AZE,TZA,5374.9,capital
AZE,UGA,4786.0,capital
AZE,UKR,1872.4,capital
AZE,UMI,10705.9,centroid
AZE,UNK,2393.3,capital
AZE,URY,13670.0,capital
AZE,USA,10671.3,centroid
AZE,UZB,1625.7,capital
AZE,VAT,3114.7,capital
AZE,VCT,10772.9,capital
AZE,VEN,11417.3,capital
AZE,VGB,10614.2,capital
AZE,VIR,10643.8,capital
AZE,VNM,5660.7,capital
AZE,VUT,13433.8,centroid
AZE,WLF,14627.4,capital
AZE,WSM,15015.2,capital
AZE,YEM,2827.8,centroid
AZE,ZAF,7687.7,capital
AZE,ZMB,6592.6,capital
AZE,ZWE,6759.4,capital
BDI,BEL,6507.8,capital
BDI,BEN,3227.5,capital
BDI,BES,10977.3,capital
BDI,BFA,3894.2,capital
BDI,BGD,7202.1,capital
BDI,BGR,5171.7,capital
BDI,BHR,3976.8,capital
BDI,BHS,11906.9,capital
BDI,BIH,5382.5,capital
BDI,BLM,10417.8,capital
BDI,BLR,6378.3,capital
BDI,BLZ,13163.6,capital
BDI,BMU,10653.3,capital
BDI,BOL,10427.2,capital
BDI,BRA,8605.1,capital
BDI,BRB,10044.7,capital
BDI,BRN,9488.9,capital
BDI,BTN,7252.7,capital
BDI,BVT,6158.0,centroid
BDI,BWA,2399.3,capital
BDI,CAF,1531.6,capital
BDI,CAN,11494.5,capital
BDI,CCK,7417.2,capital
BDI,CHE,6018.7,capital
BDI,CHL,10773.0,capital
BDI,CHN,9951.7,capital
BDI,CIV,4069.9,capital
BDI,CMR,2200.4,capital
BDI,COD,1624.0,capital
BDI,COG,1627.0,capital
BDI,COK,17079.1,capital
BDI,COL,11588.6,capital
BDI,COM,1732.5,capital
BDI,CPV,6227.2,capital
BDI,CRI,12814.5,capital
BDI,CUB,12435.4,capital
BDI,CUW,11044.5,capital
BDI,CXR,8381.9,capital
BDI,CYM,12367.3,capital
BDI,CYP,4307.0,capital
BDI,CZE,6133.4,capital
BDI,DEU,6412.3,capital
BDI,DJI,2219.3,capital
BDI,DMA,10248.6,capital
BDI,DNK,6760.7,capital
BDI,DOM,11163.0,capital
BDI,DZA,5260.1,capital
BDI,ECU,12053.6,capital
BDI,EGY,3726.6,capital
BDI,ERI,2310.2,capital
BDI,ESH,5580.1,centroid
BDI,ESP,5955.0,capital
BDI,EST,7004.9,capital
BDI,ETH,1695.1,capital
BDI,FIN,7085.0,capital
BDI,FJI,15812.7,capital
BDI,FLK,9555.7,capital
BDI,FRA,6394.6,capital
BDI,FRO,7913.1,capital
BDI,FSM,14272.2,capital
BDI,GAB,2314.4,capital
BDI,GBR,6737.8,capital
BDI,GEO,5238.8,capital
BDI,GGY,6659.5,centroid
BDI,GHA,3491.3,capital
BDI,GIB,5724.2,capital
BDI,GIN,5041.1,capital
BDI,GLP,10289.3,capital
BDI,GMB,5463.1,capital
BDI,GNB,5311.4,capital
BDI,GNQ,2481.5,capital
BDI,GRC,4648.8,capital
BDI,GRD,10260.2,centroid
BDI,GRL,9948.0,capital
BDI,GTM,13375.7,capital
BDI,GUF,9184.6,capital
BDI,GUM,12779.4,capital
BDI,GUY,9841.1,capital
BDI,HKG,9563.2,centroid
BDI,HMD,6752.1,centroid
BDI,HND,13024.8,capital
BDI,HRV,5646.0,capital
BDI,HTI,11420.9,capital
BDI,HUN,5761.6,capital
BDI,IDN,8522.2,capital
BDI,IMN,7148.3,capital
BDI,IND,6176.8,capital
BDI,IOT,4615.1,centroid
BDI,IRL,7152.8,capital
BDI,IRN,4891.9,capital
BDI,IRQ,4362.4,capital
BDI,ISL,8624.5,capital
BDI,ISR,3953.4,capital
BDI,ITA,5337.6,capital
BDI,JAM,11892.5,capital
BDI,JEY,6613.8,capital
BDI,JOR,3985.4,capital
BDI,JPN,12009.4,capital
BDI,KAZ,7232.5,capital
BDI,KEN,801.9,capital
BDI,KGZ,6820.4,capital
BDI,KHM,8455.1,capital
BDI,KIR,15907.2,centroid
BDI,KNA,10401.7,capital
BDI,KOR,10861.3,capital
BDI,KWT,4122.9,capital
BDI,LAO,8303.3,capital
BDI,LBN,4190.9,capital
BDI,LBR,4648.6,capital
BDI,LBY,4405.8,capital
BDI,LCA,10199.9,capital
BDI,LIE,5966.9,capital
BDI,LKA,5659.4,capital
BDI,LSO,2890.3,capital
BDI,LTU,6476.4,capital
BDI,LUX,6325.3,capital
BDI,LVA,6733.7,capital
BDI,MAC,9496.8,centroid
BDI,MAF,10443.2,capital
BDI,MAR,5669.7,capital
BDI,MCO,5706.4,capital
BDI,MDA,5609.2,capital
BDI,MDG,2574.9,capital
BDI,MDV,4915.9,capital
BDI,MEX,14211.3,capital
BDI,MHL,15729.3,capital
BDI,MKD,5123.2,capital
BDI,MLI,4550.1,capital
BDI,MLT,4657.5,capital
BDI,MMR,7910.9,centroid
BDI,MNE,5212.3,capital
BDI,MNG,9326.9,capital
BDI,MNP,12877.3,capital
BDI,MOZ,2522.2,capital
BDI,MRT,5568.4,capital
BDI,MSR,10344.4,capital
BDI,MTQ,10210.9,capital
BDI,MUS,3520.0,capital
BDI,MWI,1246.3,capital
BDI,MYS,8008.4,capital
BDI,MYT,1978.2,capital
BDI,NAM,2537.8,capital
BDI,NCL,14496.0,capital
BDI,NER,3601.1,capital
BDI,NFK,14266.9,capital
BDI,NGA,2847.4,capital
BDI,NIC,12931.9,capital
BDI,NIU,16704.3,capital
BDI,NLD,6636.2,capital
BDI,NOR,7239.6,capital
BDI,NPL,6860.5,capital
BDI,NRU,15215.9,capital
BDI,NZL,13901.6,capital
BDI,OMN,4305.8,capital
BDI,PAK,6121.3,capital
BDI,PAN,12201.2,capital
BDI,PCN,16182.9,capital
BDI,PER,11763.8,capital
BDI,PHL,10217.2,capital
BDI,PLW,11676.2,capital
BDI,PNG,12914.5,capital
BDI,POL,6245.6,capital
BDI,PRI,10763.7,capital
BDI,PRK,10750.8,capital
BDI,PRT,6165.4,capital
BDI,PRY,9601.0,capital
BDI,PSE,3967.6,capital
BDI,PYF,17683.6,capital
BDI,QAT,3952.8,capital
BDI,REU,3375.2,capital
BDI,ROU,5335.3,capital
BDI,RUS,6617.9,capital
BDI,RWA,164.9,capital
BDI,SAU,3614.8,capital
BDI,SDN,2129.8,capital
BDI,SEN,5592.9,capital
BDI,SGP,8232.8,capital
BDI,SGS,8226.9,centroid
BDI,SHN,4137.0,capital
BDI,SJM,9119.6,capital
BDI,SLB,14296.6,capital
BDI,SLE,4965.5,capital
BDI,SLV,13240.8,capital
BDI,SMR,5531.9,centroid
BDI,SOM,1818.3,capital
BDI,SPM,9989.0,capital
BDI,SRB,5444.9,capital
BDI,SSD,938.8,capital
BDI,STP,2611.5,capital
BDI,SUR,9504.6,capital
BDI,SVK,5868.8,capital
BDI,SVN,5707.9,capital
BDI,SWE,7055.8,capital
BDI,SWZ,2565.5,capital
BDI,SXM,10439.1,capital
BDI,SYC,2834.8,capital
BDI,SYR,4161.4,capital
BDI,TCA,11291.6,capital
BDI,TCD,2385.0,capital
BDI,TGO,3359.5,capital
BDI,THA,8011.4,capital
BDI,TJK,6137.2,capital
BDI,TKL,17219.5,centroid
BDI,TKM,5455.3,capital
BDI,TLS,10570.6,capital
BDI,TON,16247.8,centroid
BDI,TTO,10235.5,capital
BDI,TUN,4921.0,capital
BDI,TUR,4829.2,capital
BDI,TUV,16357.8,capital
BDI,TWN,10330.0,capital
BDI,TZA,712.9,capital
BDI,UGA,510.4,capital
BDI,UKR,5991.7,capital
BDI,UMI,14996.9,centroid
BDI,UNK,5201.3,capital
BDI,URY,9435.3,capital
BDI,USA,13412.5,centroid
BDI,UZB,6363.6,capital
BDI,VAT,5340.6,capital
BDI,VCT,10218.8,capital
BDI,VEN,10819.9,capital
BDI,VGB,10607.0,capital
BDI,VIR,10639.4,capital
BDI,VNM,8690.3,capital
BDI,VUT,14825.2,centroid
BDI,WLF,16587.3,capital
BDI,WSM,16947.9,capital
BDI,YEM,2856.7,centroid
BDI,ZAF,2488.5,capital
BDI,ZMB,1344.1,capital
BDI,ZWE,1606.0,capital
BEL,BEN,4934.6,capital
BEL,BES,7745.6,capital
BEL,BFA,4312.5,capital
BEL,BGD,7718.8,capital
BEL,BGR,1698.4,capital
BEL,BHR,4752.3,capital
BEL,BHS,7308.4,capital
BEL,BIH,1307.9,capital
BEL,BLM,6882.0,capital
BEL,BLR,1604.4,capital
BEL,BLZ,8742.4,capital
BEL,BMU,5872.4,capital
BEL,BOL,10294.2,capital
BEL,BRA,8978.4,capital
BEL,BRB,7064.3,capital
BEL,BRN,10999.9,capital
BEL,BTN,7360.4,capital
BEL,BVT,11707.4,centroid
BEL,BWA,8658.6,capital
BEL,CAF,5336.4,capital
BEL,CAN,5674.5,capital
BEL,CCK,11225.1,capital
BEL,CHE,489.4,capital
BEL,CHL,11890.0,capital
BEL,CHN,7961.1,capital
BEL,CIV,4976.3,capital
BEL,CMR,5267.1,capital
BEL,COD,6224.3,capital
BEL,COG,6217.0,capital
BEL,COK,16440.4,capital
BEL,COL,8799.1,capital
BEL,COM,7906.8,capital
BEL,CPV,4708.2,capital
BEL,CRI,9029.5,capital
BEL,CUB,7812.5,capital
BEL,CUW,7791.2,capital
BEL,CXR,11698.3,capital
BEL,CYM,8062.4,capital
BEL,CYP,2901.6,capital
BEL,CZE,717.3,capital
BEL,DEU,651.3,capital
BEL,DJI,5601.0,capital
BEL,DMA,6998.8,capital
BEL,DNK,764.9,capital
BEL,DOM,7327.7,capital
BEL,DZA,1573.1,capital
BEL,ECU,9527.9,capital
BEL,EGY,3209.5,capital
BEL,ERI,5010.1,capital
BEL,ESH,3285.4,centroid
BEL,ESP,1316.5,capital
BEL,EST,1599.5,capital
BEL,ETH,5614.8,capital
BEL,FIN,1647.6,capital
BEL,FJI,16339.9,capital
BEL,FLK,12811.6,capital
BEL,FRA,264.3,capital
BEL,FRO,1412.3,capital
BEL,FSM,13116.9,capital
BEL,GAB,5631.3,capital
BEL,GBR,320.3,capital
BEL,GEO,3227.9,capital
BEL,GGY,517.0,centroid
BEL,GHA,5054.2,capital
BEL,GIB,1809.2,capital
BEL,GIN,4881.4,capital
BEL,GLP,6963.8,capital
BEL,GMB,4566.5,capital
BEL,GNB,4697.9,capital
BEL,GNQ,5253.1,capital
BEL,GRC,2089.5,capital
BEL,GRD,7290.2,centroid
BEL,GRL,3515.7,capital
BEL,GTM,9085.4,capital
BEL,GUF,7300.4,capital
BEL,GUM,11897.7,capital
BEL,GUY,7515.1,capital
BEL,HKG,9397.8,centroid
BEL,HMD,13191.3,centroid
BEL,HND,8905.9,capital
BEL,HRV,1024.2,capital
BEL,HTI,7493.4,capital
BEL,HUN,1128.9,capital
BEL,IDN,11419.1,capital
BEL,IMN,700.7,capital
BEL,IND,6412.9,capital
BEL,IOT,8966.0,centroid
BEL,IRL,773.9,capital
BEL,IRN,4081.8,capital
BEL,IRQ,3770.1,capital
BEL,ISL,2125.8,capital
BEL,ISR,3297.4,capital
BEL,ITA,1175.0,capital
BEL,JAM,7851.0,capital
BEL,JEY,496.6,capital
BEL,JOR,3327.2,capital
BEL,JPN,9448.3,capital
BEL,KAZ,4524.7,capital
BEL,KEN,6559.6,capital
BEL,KGZ,5208.5,capital
BEL,KHM,9739.8,capital
BEL,KIR,14104.4,centroid
BEL,KNA,6923.6,capital
BEL,KOR,8705.4,capital
BEL,KWT,4322.0,capital
BEL,LAO,9028.8,capital
BEL,LBN,3140.5,capital
BEL,LBR,5148.7,capital
BEL,LBY,2123.6,capital
BEL,LCA,7083.6,capital
BEL,LIE,558.8,capital
BEL,LKA,8394.0,capital
BEL,LSO,9199.4,capital
BEL,LTU,1465.1,capital
BEL,LUX,187.4,capital
BEL,LVA,1453.9,capital
BEL,MAC,9367.4,centroid
BEL,MAF,6884.0,capital
BEL,MAR,2079.6,capital
BEL,MCO,824.0,capital
BEL,MDA,1831.6,capital
BEL,MDG,8827.9,capital
BEL,MDV,8196.4,capital
BEL,MEX,9246.3,capital
BEL,MHL,13453.0,capital
BEL,MKD,1631.7,capital
BEL,MLI,4396.3,capital
BEL,MLT,1850.4,capital
BEL,MMR,8376.5,centroid
BEL,MNE,1468.5,capital
BEL,MNG,6791.5,capital
BEL,MNP,11767.0,capital
BEL,MOZ,8980.3,capital
BEL,MRT,4062.2,capital
BEL,MSR,6937.5,capital
BEL,MTQ,7036.4,capital
BEL,MUS,9445.3,capital
BEL,MWI,7753.9,capital
BEL,MYS,10249.8,capital
BEL,MYT,8106.8,capital
BEL,NAM,8257.9,capital
BEL,NCL,16479.2,capital
BEL,NER,4156.6,capital
BEL,NFK,17232.2,capital
BEL,NGA,4656.1,capital
BEL,NIC,9006.1,capital
BEL,NIU,16443.5,capital
BEL,NLD,173.5,capital
BEL,NOR,1084.5,capital
BEL,NPL,7046.5,capital
BEL,NRU,14185.8,capital
BEL,NZL,18722.7,capital
BEL,OMN,5500.4,capital
BEL,PAK,5736.2,capital
BEL,PAN,8803.7,capital
BEL,PCN,15212.1,capital
BEL,PER,10449.0,capital
BEL,PHL,10507.2,capital
BEL,PLW,11971.5,capital
BEL,PNG,14298.4,capital
BEL,POL,1159.9,capital
BEL,PRI,7062.4,capital
BEL,PRK,8510.4,capital
BEL,PRT,1712.7,capital
BEL,PRY,10410.5,capital
BEL,PSE,3285.7,capital
BEL,PYF,15650.2,capital
BEL,QAT,4893.6,capital
BEL,REU,9407.9,capital
BEL,ROU,1770.9,capital
BEL,RUS,2253.2,capital
BEL,RWA,6357.2,capital
BEL,SAU,4626.7,capital
BEL,SDN,4661.7,capital
BEL,SEN,4470.4,capital
BEL,SGP,10560.8,capital
BEL,SGS,12327.3,centroid
BEL,SHN,7489.7,capital
BEL,SJM,3078.1,capital
BEL,SLB,14896.9,capital
BEL,SLE,4980.3,capital
BEL,SLV,9076.0,capital
BEL,SMR,994.0,centroid
BEL,SOM,6643.8,capital
BEL,SPM,4329.4,capital
BEL,SRB,1374.1,capital
BEL,SSD,5706.8,capital
BEL,STP,5621.3,capital
BEL,SUR,7400.6,capital
BEL,SVK,967.6,capital
BEL,SVN,918.4,capital
BEL,SWE,1280.1,capital
BEL,SWZ,8992.7,capital
BEL,SXM,6884.9,capital
BEL,SYC,7847.0,capital
BEL,SYR,3221.7,capital
BEL,TCA,7169.0,capital
BEL,TCD,4416.1,capital
BEL,TGO,4981.3,capital
BEL,THA,9249.8,capital
BEL,TJK,5100.5,capital
BEL,TKL,15349.5,centroid
BEL,TKM,4415.5,capital
BEL,TLS,12903.5,capital
BEL,TON,16584.2,centroid
BEL,TTO,7405.2,capital
BEL,TUN,1627.2,capital
BEL,TUR,2513.9,capital
BEL,TUV,15284.8,capital
BEL,TWN,9579.4,capital
BEL,TZA,7016.4,capital
BEL,UGA,6216.8,capital
BEL,UKR,1836.2,capital
BEL,UMI,12024.3,centroid
BEL,UNK,1565.1,capital
BEL,URY,11219.3,capital
BEL,USA,7527.3,centroid
BEL,UZB,4950.2,capital
BEL,VAT,1171.7,capital
BEL,VCT,7170.8,capital
BEL,VEN,7791.0,capital
BEL,VGB,6961.6,capital
BEL,VIR,6990.4,capital
BEL,VNM,8978.6,capital
BEL,VUT,15842.0,centroid
BEL,WLF,15837.4,capital
BEL,WSM,15884.1,capital
BEL,YEM,5566.6,centroid
BEL,ZAF,8833.0,capital
BEL,ZMB,7727.6,capital
BEL,ZWE,8069.7,capital
BEN,BES,7782.9,capital
BEN,BFA,794.8,capital
BEN,BGD,9495.0,capital
BEN,BGR,4510.2,capital
BEN,BHR,5528.0,capital
BEN,BHS,8691.9,capital
BEN,BIH,4428.3,capital
BEN,BLM,7192.9,capital
BEN,BLR,5729.6,capital
BEN,BLZ,9938.0,capital
BEN,BMU,7500.8,capital
BEN,BOL,7952.6,capital
BEN,BRA,6089.2,capital
BEN,BRB,6842.4,capital
BEN,BRN,12398.8,capital
BEN,BTN,9383.9,capital
BEN,BVT,6775.5,centroid
BEN,BWA,4285.9,capital
BEN,CAF,1781.5,capital
BEN,CAN,8581.3,capital
BEN,CCK,10615.5,capital
BEN,CHE,4521.8,capital
BEN,CHL,8877.2,capital
BEN,CHN,11518.2,capital
BEN,CIV,871.1,capital
BEN,CMR,1029.4,capital
BEN,COD,1854.5,capital
BEN,COG,1847.5,capital
BEN,COK,17511.2,capital
BEN,COL,8482.0,capital
BEN,COM,4930.4,capital
BEN,CPV,3000.0,capital
BEN,CRI,9625.2,capital
BEN,CUB,9213.6,capital
BEN,CUW,7850.4,capital
BEN,CXR,11561.8,capital
BEN,CYM,9140.0,capital
BEN,CYP,4476.4,capital
BEN,CZE,4970.8,capital
BEN,DEU,5212.3,capital
BEN,DJI,4483.9,capital
BEN,DMA,7033.1,capital
BEN,DNK,5539.3,capital
BEN,DOM,7937.1,capital
BEN,DZA,3362.4,capital
BEN,ECU,9030.4,capital
BEN,EGY,3977.7,capital
BEN,ERI,4079.7,capital
BEN,ESH,2602.6,centroid
BEN,ESP,3823.7,capital
BEN,EST,6179.4,capital
BEN,ETH,3990.5,capital
BEN,FIN,6256.6,capital
BEN,FJI,18643.8,capital
BEN,FLK,8627.9,capital
BEN,FRA,4709.9,capital
BEN,FRO,6220.8,capital
BEN,FSM,16919.9,capital
BEN,GAB,1018.9,capital
BEN,GBR,5011.4,capital
BEN,GEO,5709.4,capital
BEN,GGY,4802.7,centroid
BEN,GHA,326.9,capital
BEN,GIB,3394.9,capital
BEN,GIN,1823.9,capital
BEN,GLP,7070.6,capital
BEN,GMB,2236.9,capital
BEN,GNB,2084.2,capital
BEN,GNQ,749.0,capital
BEN,GRC,4098.4,capital
BEN,GRD,7066.0,centroid
BEN,GRL,7700.9,capital
BEN,GTM,10158.4,capital
BEN,GUF,6078.2,capital
BEN,GUM,15282.3,capital
BEN,GUY,6706.0,capital
BEN,HKG,11917.9,centroid
BEN,HMD,9277.0,centroid
BEN,HND,9811.8,capital
BEN,HRV,4557.5,capital
BEN,HTI,8194.8,capital
BEN,HUN,4819.6,capital
BEN,IDN,11651.9,capital
BEN,IMN,5337.0,capital
BEN,IND,8162.0,capital
BEN,IOT,7770.5,centroid
BEN,IRL,5269.4,capital
BEN,IRN,5929.0,capital
BEN,IRQ,5234.9,capital
BEN,ISL,6699.4,capital
BEN,ISR,4397.4,capital
BEN,ITA,4055.6,capital
BEN,JAM,8667.2,capital
BEN,JEY,4767.6,capital
BEN,JOR,4466.6,capital
BEN,JPN,13529.1,capital
BEN,KAZ,7979.6,capital
BEN,KEN,3894.6,capital
BEN,KGZ,8051.9,capital
BEN,KHM,11192.3,capital
BEN,KIR,18632.9,centroid
BEN,KNA,7178.4,capital
BEN,KOR,12461.2,capital
BEN,KWT,5383.0,capital
BEN,LAO,10832.7,capital
BEN,LBN,4550.5,capital
BEN,LBR,1480.9,capital
BEN,LBY,3131.9,capital
BEN,LCA,6991.7,capital
BEN,LIE,4567.4,capital
BEN,LKA,8519.7,capital
BEN,LSO,4789.1,capital
BEN,LTU,5728.8,capital
